-125.607927215,48.6828924992,-20
-125.515472858,48.5927440585,-20
-125.423344215,48.5025320235,-20
-125.331538696,48.4122447102,-20
-125.240054513,48.3218890095,-20
-125.216583279,48.2971669801,-20
-125.165058291,48.2427536591,-20
-125.113640874,48.188312776,-20
-125.090289724,48.1635606933,-20
-125.055610154,48.1196838085,-20
-125.020988432,48.0757973903,-20
-124.986424367,48.0319014872,-20
-124.95191777,47.9879961471,-20
-124.907237561,47.9188483945,-20
-124.862672797,47.8496851831,-20
-124.818222858,47.780506639,-20
-124.773887124,47.7113128876,-20
-124.739065906,47.642774788,-20
-124.704331703,47.5742275957,-20
-124.66968404,47.5056713866,-20
-124.635122442,47.4371062363,-20
-124.611368931,47.3771259502,-20
-124.587665893,47.3171415747,-20
-124.564013081,47.2571531406,-20
-124.540410249,47.1971606788,-20
-124.520398492,47.1395025691,-20
-124.500426721,47.0818416221,-20
-124.480494746,47.0241778589,-20
-124.460602378,46.9665113007,-20
-124.446768905,46.9190846983,-20
-124.432957542,46.8716567687,-20
-124.419168199,46.8242275204,-20
-124.405400791,46.7767969617,-20
-124.397363162,46.726925136,-20
-124.389337679,46.6770528092,-20
-124.381324289,46.6271799845,-20
-124.373322938,46.5773066647,-20
-124.366446692,46.5258350876,-20
-124.359580555,46.4743630967,-20
-124.352724479,46.4228906943,-20
-124.345878417,46.3714178827,-20
-124.343158946,46.3119775226,-20
-124.337182898,46.181199936,-20
-124.331216099,46.0504142886,-20
-124.328506965,45.9909656517,-20
-124.328926322,45.9022397214,-20
-124.329353428,45.8135186532,-20
-124.329770425,45.7247964427,-20
-124.330159565,45.636067089,-20
-124.330921208,45.5503002833,-20
-124.331689954,45.4645321783,-20
-124.332448193,45.3787629675,-20
-124.333178423,45.2929928484,-20
-124.330623903,45.1994325262,-20
-124.328068035,45.1058711892,-20
-124.325510789,45.0123088387,-20
-124.322952134,44.9187454765,-20
-124.309107497,44.7456706051,-20
-124.295329401,44.5725924061,-20
-124.281599507,44.3995111154,-20
-124.267899697,44.2264269674,-20
-124.251915764,44.061472236,-20
-124.235990109,43.8965270165,-20
-124.220121502,43.7315789635,-20
-124.204291703,43.5666159251,-20
-124.191395294,43.4540095234,-20
-124.178515278,43.3414019052,-20
-124.165668066,43.2287805036,-20
-124.152870726,43.1161699304,-20
-124.128592586,42.9599585344,-20
-124.104409313,42.8037558828,-20
-124.080319082,42.6475372825,-20
-124.056320849,42.4913152161,-20
-124.034850246,42.3614522257,-20
-124.013464609,42.2315740825,-20
-123.992130033,42.1016936008,-20
-123.970862671,41.9718230498,-20
-123.952221641,41.8839669754,-20
-123.933622533,41.7961091049,-20
-123.915065033,41.7082494678,-20
-123.89654883,41.6203880934,-20
-123.877699608,41.570605759,-20
-123.858876545,41.5208213319,-20
-123.840079538,41.4710348285,-20
-123.821308486,41.4212462653,-20
-123.795317783,41.3786650448,-20
-123.769359244,41.3360793131,-20
-123.74343277,41.2934890965,-20
-123.717538065,41.2508820298,-20
-123.697324606,41.2119380933,-20
-123.677133322,41.172979191,-20
-123.656980907,41.1340299789,-20
-123.636834335,41.0950783667,-20
-123.629443807,41.0676412569,-20
-123.622074841,41.0402037486,-20
-123.614694885,41.0127785117,-20
-123.607319932,40.985340626,-20
-123.609596802,40.9493696986,-20
-123.611869296,40.9133860506,-20
-123.614121465,40.8774146042,-20
-123.61638578,40.8414426908,-20
-123.631300527,40.8146183777,-20
-123.646185959,40.7877791843,-20
-123.661074874,40.7609372205,-20
-123.675951189,40.7341050263,-20
-123.705746838,40.7076502052,-20
-123.73551859,40.6811863989,-20
-123.765266481,40.6547136284,-20
-123.794990546,40.6282319147,-20
-123.833169097,40.6103778215,-20
-123.871327927,40.5925100346,-20
-123.909467037,40.574628577,-20
-123.94758643,40.5567334718,-20
-123.980490535,40.538887291,-20
-124.013377506,40.5210308429,-20
-124.046247349,40.5031641447,-20
-124.079100073,40.4852872134,-20
-124.121099361,40.459342913,-20
-124.163066669,40.4333817377,-20
-124.205002025,40.4074037283,-20
-124.246905459,40.3814089256,-20
-124.279788942,40.3574651385,-20
-124.312649173,40.3335108676,-20
-124.345486176,40.3095461359,-20
-124.37829965,40.2855585692,-20
-124.400224474,40.2642392604,-20
-124.422134978,40.2429027308,-20
-124.444031508,40.2215613871,-20
-124.46591408,40.2002152385,-20
-126.533389113,50.694271801,-40
-126.395010729,50.5375407443,-40
-126.257538995,50.3806507596,-40
-126.120963068,50.2236045533,-40
-125.985272234,50.0664048003,-40
-125.930538754,50.008892971,-40
-125.875934546,49.9513564783,-40
-125.821459058,49.893795479,-40
-125.767111739,49.8362101295,-40
-125.723697434,49.7998035488,-40
-125.680347871,49.7633814213,-40
-125.637062888,49.7269438099,-40
-125.593842326,49.6904907769,-40
-125.546423017,49.6586012255,-40
-125.499046339,49.6266872107,-40
-125.451731529,49.5947546267,-40
-125.404497756,49.5628093987,-40
-125.344055445,49.5244542667,-40
-125.283727041,49.4860748159,-40
-125.223493063,49.4476653155,-40
-125.163334116,49.4092199957,-40
-125.087789138,49.3672838716,-40
-125.012373158,49.3252943401,-40
-124.937086148,49.283257814,-40
-124.861928044,49.2411807056,-40
-124.757336377,49.1938758617,-40
-124.652946858,49.1464802103,-40
-124.548759226,49.0989942303,-40
-124.444773216,49.0514184001,-40
-124.349285253,49.017930843,-40
-124.253928694,48.9843609579,-40
-124.158703715,48.9507152219,-40
-124.063610445,48.9170001118,-40
-123.956057631,48.867700735,-40
-123.848719754,48.8183063642,-40
-123.741596513,48.7688175298,-40
-123.634687603,48.7192347611,-40
-123.583047241,48.6821232466,-40
-123.531482638,48.6449906395,-40
-123.479993623,48.6078370313,-40
-123.428580024,48.5706625133,-40
-123.379611211,48.5199975964,-40
-123.33073815,48.4693145937,-40
-123.281960489,48.4186136171,-40
-123.233277877,48.367894778,-40
-123.199732963,48.3161195635,-40
-123.166252924,48.2643303084,-40
-123.132818976,48.2125332305,-40
-123.099467864,48.1607346168,-40
-123.064678201,48.0896421712,-40
-123.02999629,48.0185481746,-40
-122.995384736,47.9474464442,-40
-122.96086152,47.8763309052,-40
-122.945972112,47.8121315825,-40
-122.931113338,47.7479312125,-40
-122.916285022,47.6837298086,-40
-122.901486991,47.6195273844,-40
-122.901801596,47.5730552038,-40
-122.902112266,47.5265889611,-40
-122.902419053,47.4801224686,-40
-122.902722003,47.4336495383,-40
-122.914233596,47.3288883193,-40
-122.925682828,47.2241168767,-40
-122.937070106,47.1193414134,-40
-122.948377757,47.014568093,-40
-122.958715277,46.9583216919,-40
-122.969008273,46.9020731492,-40
-122.979274937,46.8458225102,-40
-122.989515375,46.7895697805,-40
-122.995429261,46.7483849303,-40
-123.001331565,46.7071992408,-40
-123.00722232,46.6660127136,-40
-123.013101562,46.62482535,-40
-123.02077035,46.5688221832,-40
-123.028418608,46.5128237323,-40
-123.036046434,46.4568238115,-40
-123.043653921,46.4008162345,-40
-123.061955087,46.2851840977,-40
-123.080141578,46.1695445141,-40
-123.098232058,46.0538975377,-40
-123.116245036,45.9382432049,-40
-123.144155824,45.7779207372,-40
-123.171886967,45.6175759465,-40
-123.199422937,45.4572151434,-40
-123.226748393,45.2968446635,-40
-123.243206156,45.1763620415,-40
-123.259573711,45.0558725263,-40
-123.275851795,44.9353761505,-40
-123.292041135,44.8148729466,-40
-123.2979544,44.7300672828,-40
-123.303840134,44.6452597497,-40
-123.309698481,44.5604503511,-40
-123.315529582,44.4756390909,-40
-123.317750543,44.4391483284,-40
-123.319966913,44.4026696329,-40
-123.322178638,44.3661906207,-40
-123.324385656,44.3296989077,-40
-123.325161033,44.2464714498,-40
-123.325924488,44.1632554656,-40
-123.326675991,44.0800385719,-40
-123.327415505,43.9968083853,-40
-123.320377686,43.9231156377,-40
-123.313349621,43.8494225886,-40
-123.30633123,43.7757292423,-40
-123.299322433,43.7020356029,-40
-123.287642831,43.5760416393,-40
-123.275989471,43.4500468577,-40
-123.264361974,43.3240512785,-40
-123.252759966,43.1980549223,-40
-123.245611317,43.0894818491,-40
-123.238471045,42.9809081745,-40
-123.231338999,42.872333907,-40
-123.224215029,42.763759055,-40
-123.223247647,42.6091845844,-40
-123.222250533,42.4546076165,-40
-123.221223797,42.3000281611,-40
-123.220167551,42.1454462284,-40
-123.220593879,42.0542770602,-40
-123.221006955,41.9631068821,-40
-123.221406823,41.8719356961,-40
-123.221793523,41.7807635043,-40
-123.213940734,41.7317432508,-40
-123.20609658,41.6827351998,-40
-123.19827743,41.6337268975,-40
-123.190450142,41.5847061002,-40
-123.176445647,41.5323414919,-40
-123.162443421,41.4799637553,-40
-123.148476406,41.4275851525,-40
-123.134528126,41.3752181481,-40
-123.112075942,41.3177049896,-40
-123.089658886,41.260189248,-40
-123.0672768,41.2026709504,-40
-123.044945968,41.1451624556,-40
-123.019377754,41.0691321852,-40
-122.993876815,40.9930989135,-40
-122.968426461,40.9170627418,-40
-122.943026382,40.8410237169,-40
-122.928878169,40.7840014708,-40
-122.914749427,40.7269785736,-40
-122.900640064,40.6699550365,-40
-122.886549983,40.6129308706,-40
-122.880451455,40.5611382331,-40
-122.874358286,40.5093579483,-40
-122.868270396,40.4575776335,-40
-122.862187755,40.4057972907,-40
-122.864109199,40.3677449841,-40
-122.866026222,40.3296923624,-40
-122.867938833,40.291639426,-40
-122.869847042,40.2535861751,-40
-122.888266092,40.2115235397,-40
-122.906659841,40.1694563688,-40
-122.925028362,40.1273846753,-40
-122.943371724,40.0853084724,-40
-122.966910441,40.0543197879,-40
-122.990426779,40.0233248878,-40
-123.013920782,39.9923237874,-40
-123.037408582,39.961316432,-40
-123.091870234,39.9050195527,-40
-123.14622423,39.8486913583,-40
-123.200503008,39.7923318328,-40
-123.254690662,39.735928814,-40
-125.801217992,51.0349460643,-60
-125.642835545,50.8440153936,-60
-125.485742781,50.6528825517,-60
-125.329901389,50.4615584328,-60
-125.175272904,50.2700351954,-60
-125.131483118,50.2227683084,-60
-125.087759156,50.1754801638,-60
-125.044120455,50.1281829373,-60
-125.000585722,50.0808702571,-60
-124.941237976,50.0341061667,-60
-124.882004886,49.9873135632,-60
-124.822886096,49.9404925975,-60
-124.763900407,49.8936431952,-60
-124.709002765,49.8593804885,-60
-124.654202056,49.82509298,-60
-124.599478976,49.7907809896,-60
-124.544833378,49.756444612,-60
-124.470765755,49.7244099567,-60
-124.396797004,49.6923237313,-60
-124.322927194,49.6601922903,-60
-124.249175407,49.6280218457,-60
-124.178080714,49.6057947121,-60
-124.107071839,49.5835314278,-60
-124.036129669,49.5612260491,-60
-123.965254178,49.5388724909,-60
-123.914020884,49.5272341947,-60
-123.862813193,49.515573785,-60
-123.811631144,49.503891291,-60
-123.760474777,49.4921867417,-60
-123.715738705,49.4769009138,-60
-123.671050296,49.461592242,-60
-123.626390609,49.446267008,-60
-123.581740706,49.430931464,-60
-123.541288417,49.4147316296,-60
-123.500844472,49.3985245501,-60
-123.460427808,49.3823040266,-60
-123.420057356,49.3660638866,-60
-123.350986316,49.3264657875,-60
-123.282026992,49.286829472,-60
-123.213179166,49.2471551154,-60
-123.14444262,49.2074428926,-60
-123.045520475,49.125124247,-60
-122.946922614,49.0427306354,-60
-122.848647236,48.9602627997,-60
-122.750692545,48.8777214776,-60
-122.666950582,48.80017472,-60
-122.58346268,48.7225756354,-60
-122.500227452,48.6449247249,-60
-122.417243517,48.5672224874,-60
-122.377471033,48.5265252816,-60
-122.337760878,48.4858165803,-60
-122.298112867,48.4450964431,-60
-122.258526816,48.4043649293,-60
-122.224971789,48.3620947624,-60
-122.191470247,48.3198168288,-60
-122.158022015,48.2775311724,-60
-122.124626921,48.2352378371,-60
-122.100976756,48.1832903765,-60
-122.07737034,48.1313335933,-60
-122.053807338,48.079373698,-60
-122.030305836,48.0274171005,-60
-122.021994702,47.9808681874,-60
-122.013712944,47.9343255135,-60
-122.005442242,47.887782699,-60
-121.997182698,47.8412335641,-60
-121.995050098,47.8011096285,-60
-121.992899395,47.7609916479,-60
-121.990749089,47.7208736426,-60
-121.988617626,47.6807496317,-60
-121.985285407,47.6628395774,-60
-121.976749915,47.6170353564,-60
-121.965257724,47.5552666667,-60
-121.953047163,47.48943242,-60
-121.950088798,47.4415809258,-60
-121.953909503,47.391993098,-60
-121.959696178,47.3531072338,-60
-121.962695546,47.3373821422,-60
-121.975055075,47.3071761122,-60
-121.987399066,47.2769618595,-60
-121.999727406,47.2467455711,-60
-122.012039988,47.2165334345,-60
-122.040939656,47.1703974611,-60
-122.069785783,47.1242579494,-60
-122.098578687,47.0781087509,-60
-122.127336751,47.031943886,-60
-122.135301833,47.0073078429,-60
-122.152820922,46.953099312,-60
-122.170281512,46.8988861093,-60
-122.178201608,46.8742388575,-60
-122.18191273,46.8401702174,-60
-122.185635226,46.8060951208,-60
-122.189350853,46.772025778,-60
-122.193041762,46.73795585,-60
-122.188065602,46.5286240565,-60
-122.183050969,46.3192838772,-60
-122.17801547,46.109941676,-60
-122.172923329,45.9006033718,-60
-122.17709872,45.8330674869,-60
-122.181238283,45.7655304343,-60
-122.185377442,45.6979925022,-60
-122.189498583,45.6304535485,-60
-122.20298081,45.5387050572,-60
-122.216421988,45.4469522416,-60
-122.229804857,45.3551949802,-60
-122.243112269,45.2634331653,-60
-122.262795333,45.1666940278,-60
-122.282378182,45.0699472526,-60
-122.301878793,44.9731991874,-60
-122.321315193,44.876443789,-60
-122.339791414,44.7907757745,-60
-122.358200502,44.7051013578,-60
-122.376542854,44.6194205671,-60
-122.394818993,44.5337210557,-60
-122.407473961,44.4492990252,-60
-122.420097539,44.3648855401,-60
-122.432672954,44.2804557736,-60
-122.445183159,44.1960220366,-60
-122.448823905,44.1152337717,-60
-122.452460884,44.0344443451,-60
-122.456076997,43.9536536813,-60
-122.459655236,43.8728617119,-60
-122.458482488,43.7302766588,-60
-122.457298266,43.5876900608,-60
-122.456085573,43.4451018564,-60
-122.454827569,43.302511992,-60
-122.456879342,43.1852815019,-60
-122.458883323,43.068049206,-60
-122.460856605,42.9508151729,-60
-122.46281615,42.8335794633,-60
-122.476540707,42.6957812423,-60
-122.490172848,42.5579761669,-60
-122.503713341,42.4201642689,-60
-122.51716295,42.2823455796,-60
-122.52287854,42.1920403306,-60
-122.528564307,42.101733078,-60
-122.5342204,42.011423827,-60
-122.539846967,41.9211125827,-60
-122.544329119,41.8482283119,-60
-122.548792299,41.7753427567,-60
-122.553236581,41.7024559199,-60
-122.557662042,41.629567804,-60
-122.556412294,41.5719979465,-60
-122.55515928,41.5144402731,-60
-122.553903034,41.4568824042,-60
-122.552643584,41.3993119602,-60
-122.551006453,41.347534954,-60
-122.549367533,41.2957454475,-60
-122.547726791,41.2439558218,-60
-122.546084197,41.192178458,-60
-122.539575857,41.1340817616,-60
-122.533073509,41.0759850909,-60
-122.526577111,41.017888449,-60
-122.520086649,40.9597794584,-60
-122.506324533,40.8815812941,-60
-122.492601208,40.8033953711,-60
-122.478900242,40.7251969263,-60
-122.465205199,40.646998335,-60
-122.45095306,40.5602565376,-60
-122.436725425,40.4735147009,-60
-122.422522085,40.3867728436,-60
-122.408342836,40.3000309843,-60
-122.408005281,40.2686843536,-60
-122.40765023,40.237337632,-60
-122.407293844,40.2059908427,-60
-122.406952251,40.1746440067,-60
-122.415305117,40.1334532167,-60
-122.423645045,40.0922609821,-60
-122.431972069,40.0510673058,-60
-122.440286223,40.0098721905,-60
-122.455107884,39.9747469444,-60
-122.469896348,39.9396310187,-60
-122.484667768,39.9045120535,-60
-122.499438249,39.8693776777,-60
-122.554559588,39.7856466686,-60
-122.609554125,39.7018672837,-60
-122.664406563,39.6180521311,-60
-122.719101725,39.5342138564,-60
-125.218188554,51.3114909484,-80
-125.079949333,51.1509224159,-80
-124.942651504,50.990203118,-80
-124.806283233,50.8293358292,-80
-124.670832839,50.6683232908,-80
-124.60677902,50.5968455744,-80
-124.542915691,50.5253357816,-80
-124.479241803,50.45379418,-80
-124.415756313,50.382221036,-80
-124.367926372,50.3429872462,-80
-124.320174653,50.3037352647,-80
-124.272500944,50.264465174,-80
-124.224905035,50.2251770561,-80
-124.183788112,50.2008861414,-80
-124.142713109,50.1765815372,-80
-124.101679972,50.1522632814,-80
-124.060688647,50.1279314118,-80
-123.983839897,50.0967588389,-80
-123.907112031,50.0655313826,-80
-123.830485829,50.034255511,-80
-123.753942084,50.0029376416,-80
-123.722052556,49.9923564225,-80
-123.690177427,49.9817605832,-80
-123.65831674,49.9711563233,-80
-123.626470524,49.9605498423,-80
-123.534755969,49.9289978168,-80
-123.443164903,49.8973763293,-80
-123.351716498,49.8656856374,-80
-123.260372503,49.8339259881,-80
-123.191977149,49.8000183728,-80
-123.123697858,49.7660730796,-80
-123.055515381,49.7320902329,-80
-122.987429589,49.69806998,-80
-122.922845587,49.6471420615,-80
-122.858414415,49.5961821535,-80
-122.794116552,49.5451903852,-80
-122.729932565,49.4941668455,-80
-122.63732539,49.4070409295,-80
-122.545040408,49.3198450516,-80
-122.453056644,49.2325859368,-80
-122.361409755,49.1452707366,-80
-122.26998622,49.0621111177,-80
-122.178844152,48.9788895993,-80
-122.088019375,48.8956071891,-80
-121.997491331,48.8122643488,-80
-121.918625867,48.7490497843,-80
-121.839975165,48.6857952589,-80
-121.761519864,48.6224947377,-80
-121.683240742,48.5591421386,-80
-121.653426927,48.5238916566,-80
-121.623653055,48.4886351196,-80
-121.593919018,48.4533725568,-80
-121.564224709,48.418103997,-80
-121.545387643,48.3790387298,-80
-121.526576871,48.3399715435,-80
-121.507792305,48.3009024511,-80
-121.48903386,48.2618314655,-80
-121.485706808,48.2222108661,-80
-121.482381831,48.1825903049,-80
-121.479058919,48.1429697826,-80
-121.47573806,48.1033492998,-80
-121.476758256,48.0635375429,-80
-121.477773961,48.0237194283,-80
-121.478766568,47.983900847,-80
-121.47977268,47.9440885558,-80
-121.48830859,47.8788097968,-80
-121.496832753,47.8135356066,-80
-121.505327136,47.7482595238,-80
-121.51379208,47.682975374,-80
-121.510120314,47.6528343976,-80
-121.506432755,47.6226931668,-80
-121.502747684,47.5925519595,-80
-121.499083341,47.5624110545,-80
-121.492930471,47.5428725634,-80
-121.479400722,47.4998811051,-80
-121.465889904,47.4568828039,-80
-121.459758124,47.4373373938,-80
-121.468217218,47.4052753612,-80
-121.476664023,47.3732121444,-80
-121.485098569,47.3411477454,-80
-121.493520883,47.3090821665,-80
-121.512243509,47.2698062904,-80
-121.530953712,47.2305261749,-80
-121.549633418,47.1912415579,-80
-121.568264607,47.1519521916,-80
-121.571467821,47.1234941991,-80
-121.574647945,47.0950356404,-80
-121.577823096,47.0665767762,-80
-121.581011354,47.0381178632,-80
-121.576500328,47.009574271,-80
-121.57199257,46.9810306814,-80
-121.567488068,46.952487095,-80
-121.562968783,46.9239432551,-80
-121.551379874,46.8499020363,-80
-121.539830563,46.7758549414,-80
-121.528302471,46.7018079036,-80
-121.516777319,46.627766854,-80
-121.501913417,46.4650445656,-80
-121.487068801,46.3023229612,-80
-121.47227833,46.1396026081,-80
-121.457523302,45.9768832958,-80
-121.462229544,45.8703772877,-80
-121.46689533,45.7638694269,-80
-121.471538512,45.6573599705,-80
-121.476124057,45.5508484218,-80
-121.481573579,45.3865667851,-80
-121.486920662,45.2222874183,-80
-121.492201204,45.0580046471,-80
-121.497398536,44.8937120679,-80
-121.513839423,44.7491049318,-80
-121.530157271,44.6044893872,-80
-121.546353196,44.4598654807,-80
-121.562411092,44.3152330451,-80
-121.581709901,44.1373639968,-80
-121.60081436,43.9594825383,-80
-121.619743616,43.7815889643,-80
-121.638499577,43.603683355,-80
-121.659876051,43.3608963122,-80
-121.680969275,43.1180907572,-80
-121.701783265,42.8752668461,-80
-121.722321952,42.6324247327,-80
-121.744136289,42.4035573782,-80
-121.765692925,42.1746842374,-80
-121.786978952,41.9457929496,-80
-121.808031088,41.716871574,-80
-121.814025892,41.6174259433,-80
-121.820000331,41.5179657841,-80
-121.825921498,41.4185032178,-80
-121.831805893,41.319050752,-80
-121.832174084,41.15883282,-80
-121.83247613,40.9986251525,-80
-121.832728844,40.8384155186,-80
-121.83294886,40.678191675,-80
-121.8327244,40.5794806763,-80
-121.832498751,40.4807567537,-80
-121.832255573,40.3820321731,-80
-121.831978632,40.2833192074,-80
-121.839698773,40.2303003416,-80
-121.847401621,40.177279857,-80
-121.855087362,40.1242453846,-80
-121.862755789,40.0712216727,-80
-121.878912731,40.0103510167,-80
-121.895034098,39.9494880415,-80
-121.91112027,39.8886080161,-80
-121.927171262,39.8277233288,-80
-121.956476482,39.7605503273,-80
-121.985717104,39.6933652579,-80
-122.014893412,39.6261681735,-80
-122.044005692,39.5589591271,-80
-122.077097784,39.4988812952,-80
-122.110127274,39.4387894316,-80
-122.143094409,39.3786835963,-80
-122.175999432,39.3185638488,-80
-124.594313324,51.5863472565,-100
-124.489899436,51.478436022,-100
-124.385950312,51.3704338005,-100
-124.282501653,51.2623475375,-100
-124.179529741,51.1541846511,-100
-124.091640105,51.0754528585,-100
-124.004064797,50.9966606872,-100
-123.916782455,50.91780881,-100
-123.829771857,50.838897841,-100
-123.791308815,50.8132642116,-100
-123.706818632,50.7568103356,-100
-123.622531628,50.7002998603,-100
-123.584295168,50.6745907228,-100
-123.54143748,50.6528589172,-100
-123.447310762,50.6049881561,-100
-123.353377255,50.5570460753,-100
-123.310735176,50.535222302,-100
-123.188143014,50.4732262527,-100
-123.065856249,50.4111095932,-100
-122.943893433,50.3488732121,-100
-122.822273001,50.2865180741,-100
-122.753721867,50.2441714394,-100
-122.685292788,50.2017879166,-100
-122.616985473,50.1593676905,-100
-122.548799632,50.1169109452,-100
-122.484672362,50.0617946313,-100
-122.42070942,50.0066476087,-100
-122.356891019,49.951469942,-100
-122.293197466,49.8962616553,-100
-122.201250133,49.8027094539,-100
-122.109629882,49.7090959535,-100
-122.018353429,49.6154220666,-100
-121.927437354,49.521688756,-100
-121.767694735,49.3522350897,-100
-121.609037005,49.1826027626,-100
-121.451431674,49.0127955005,-100
-121.294846436,48.842823068,-100
-121.267789692,48.8046866908,-100
-121.240752949,48.766551526,-100
-121.21375505,48.7284117545,-100
-121.186814522,48.6902677494,-100
-121.160151877,48.6349086085,-100
-121.133542183,48.5795457977,-100
-121.10696661,48.5241789961,-100
-121.0804621,48.4688089519,-100
-121.074797831,48.4444379754,-100
-121.069156344,48.4200673082,-100
-121.063500531,48.3956962284,-100
-121.057848937,48.3713250977,-100
-121.060646094,48.227386157,-100
-121.063384116,48.0834454359,-100
-121.066063428,47.9395029467,-100
-121.068684448,47.7955587018,-100
-121.067179759,47.7203678095,-100
-121.065667578,47.6451768488,-100
-121.064147911,47.5699858214,-100
-121.062620766,47.4947947292,-100
-121.058947976,47.4709894578,-100
-121.055277347,47.4471842105,-100
-121.051608873,47.4233789876,-100
-121.04794255,47.3995737895,-100
-121.049459195,47.3819497021,-100
-121.050974429,47.3643193522,-100
-121.052506157,47.3466892614,-100
-121.054017796,47.3290649143,-100
-121.062728884,47.2962478364,-100
-121.071408552,47.2634353222,-100
-121.080093366,47.2306218825,-100
